"Event Time","Exit Event ID","POS Transaction ID","EPC","Site Code","Read Point","Last Read Time","Product Code","Color","Size","Manuf","Article","Ref Number","Style","att1","att2"
"2023-02-26T03:43:22Z","Event ID 6","POS Transaction ID 4","EPC 3","Site 13","READ POINT 5","2023-01-15T03:06:39Z","Product 3","Black","M","Madame","Article5","Ref5","Style4","check3","att2"
"2022-02-22T14:55:15Z","Event ID 8","POS Transaction ID 6","EPC 1","Site 10","READ POINT 1","2023-04-27T04:34:07Z","Product 2","Red","XXL","Nike","Article6","Ref4","Style2","check1","atts"
"2020-12-24T00:43:05Z","Event ID 3","POS Transaction ID 6","EPC 1","Site 14","READ POINT 2","2022-12-15T03:30:04Z","Product 3","White","XS","Madame","Artical4","Ref3","Style6","check3","atts"
"2022-08-04T05:57:47Z","Event ID 9","POS Transaction ID 6","EPC 4","Site 13","READ POINT 3","2022-07-20T07:04:01Z","Product 1","Blue","XXS","Nike","Article2","Ref5","Style2","check2","att3"
"2021-09-18T15:11:48Z","Event ID 2","POS Transaction ID 3","EPC 4","Site 13","READ POINT 3","2023-06-21T20:16:50Z","Product 1","White","XXXL","Bata","Article6","Ref5","Style8","check1","atts"
"2020-07-30T04:38:02Z","Event ID 2","POS Transaction ID 6","EPC 4","Site 13","READ POINT 4","2022-09-02T17:18:56Z","Product 5","Orange","S","Lee Cooper","Article8","Ref3","Style3","check2","atts"
"2021-01-19T17:23:46Z","Event ID 8","POS Transaction ID 4","EPC 4","Site 15","READ POINT 3","2023-06-03T04:36:32Z","Product 5","Orange","XL","Adidas","Article7","Ref7","Style1","check2","atts"
"2021-05-05T17:34:14Z","Event ID 3","POS Transaction ID 2","EPC 5","Site 15","READ POINT 2","2023-06-23T06:50:22Z","Product 2","Blue","XXL","Adidas","Article6","Ref1","Style1","check1","att3"
"2021-01-13T20:54:45Z","Event ID 5","POS Transaction ID 3","EPC 2","Site 15","READ POINT 5","2022-12-25T02:29:40Z","Product 5","Black","XS","Lee Cooper","Article3","Ref1","Style8","check2","att2"
"2022-06-30T05:32:48Z","Event ID 2","POS Transaction ID 3","EPC 4","Site 11","READ POINT 1","2023-02-09T02:27:11Z","Product 2","White","M","Zara","Article5","Ref5","Style8","check3","att2"
"2021-08-25T05:16:50Z","Event ID 4","POS Transaction ID 3","EPC 2","Site 15","READ POINT 2","2022-07-04T03:43:33Z","Product 3","Green","XS","Nike","Article3","Ref4","Style4","check2","att4"
"2021-02-09T01:23:24Z","Event ID 1","POS Transaction ID 3","EPC 1","Site 15","READ POINT 4","2023-02-23T03:58:01Z","Product 1","Pink","XXL","Zara","Article7","Ref3","Style2","check3","atts"
"2022-02-06T12:17:15Z","Event ID 2","POS Transaction ID 2","EPC 1","Site 15","READ POINT 2","2022-12-04T11:32:44Z","Product 2","Red","XXXL","Bata","Article1","Ref3","Style4","check3","att2"
"2023-01-19T06:03:09Z","Event ID 6","POS Transaction ID 2","EPC 1","Site 12","READ POINT 3","2022-12-07T06:44:52Z","Product 5","Red","XXL","Madame","Article7","Ref6","Style4","check1","att4"
"2021-11-04T11:23:54Z","Event ID 9","POS Transaction ID 6","EPC 2","Site 12","READ POINT 5","2022-08-20T22:23:44Z","Product 5","Pink","S","Bata","Article7","Ref2","Style6","check2","att3"
"2023-02-17T19:19:16Z","Event ID 5","POS Transaction ID 4","EPC 1","Site 13","READ POINT 1","2022-09-24T18:56:23Z","Product 3","Orange","XXL","Madame","Article3","Ref2","Style4","check3","att4"
"2021-08-16T22:05:58Z","Event ID 1","POS Transaction ID 3","EPC 1","Site 11","READ POINT 2","2022-07-14T05:00:12Z","Product 4","Orange","M","Nike","Article2","Ref1","Style2","check1","att4"
"2020-11-29T08:38:44Z","Event ID 3","POS Transaction ID 2","EPC 2","Site 13","READ POINT 1","2023-04-29T06:24:29Z","Product 5","Red","XL","Adidas","Article8","Ref6","Style4","check2","att4"
"2022-05-27T21:13:06Z","Event ID 1","POS Transaction ID 4","EPC 2","Site 12","READ POINT 1","2023-06-15T01:07:31Z","Product 1","Green","XXS","Zara","Article1","Ref3","Style1","check1","atts"
"2021-04-30T07:06:52Z","Event ID 6","POS Transaction ID 3","EPC 1","Site 15","READ POINT 1","2023-05-24T10:46:05Z","Product 5","Black","XXXL","Bata","Article7","Ref5","Style5","check3","att3"
"2021-01-03T03:38:30Z","Event ID 8","POS Transaction ID 5","EPC 1","Site 15","READ POINT 4","2022-12-08T11:27:03Z","Product 2","Black","XXS","Madame","Article2","Ref1","Style8","check2","att3"
"2022-10-31T12:15:25Z","Event ID 3","POS Transaction ID 6","EPC 5","Site 10","READ POINT 5","2023-01-23T06:04:06Z","Product 5","Orange","XXXL","Bata","Article5","Ref2","Style4","check3","att4"
"2023-02-15T00:07:00Z","Event ID 1","POS Transaction ID 4","EPC 5","Site 13","READ POINT 2","2022-06-24T20:21:15Z","Product 5","Green","XS","Adidas","Article5","Ref5","Style4","check2","att2"
"2020-06-01T17:59:08Z","Event ID 7","POS Transaction ID 2","EPC 2","Site 13","READ POINT 2","2023-03-07T04:02:18Z","Product 2","Pink","S","Bata","Article7","Ref1","Style1","check1","att4"
"2022-06-20T15:40:17Z","Event ID 3","POS Transaction ID 1","EPC 4","Site 10","READ POINT 2","2022-11-15T17:47:21Z","Product 3","Black","XS","Bata","Article1","Ref2","Style7","check3","att3"
"2020-11-17T05:20:59Z","Event ID 7","POS Transaction ID 6","EPC 4","Site 10","READ POINT 5","2023-02-17T16:56:14Z","Product 3","Green","XXXL","Zara","Article2","Ref4","Style7","check1","att3"
"2022-08-02T20:55:59Z","Event ID 1","POS Transaction ID 6","EPC 4","Site 13","READ POINT 3","2023-06-02T19:27:32Z","Product 1","Blue","M","Madame","Article3","Ref3","Style3","check1","att4"
"2021-10-23T05:48:40Z","Event ID 3","POS Transaction ID 4","EPC 1","Site 12","READ POINT 2","2023-04-26T05:45:33Z","Product 2","White","XL","Bata","Article5","Ref7","Style8","check3","att3"
"2021-11-16T10:03:37Z","Event ID 4","POS Transaction ID 5","EPC 1","Site 10","READ POINT 2","2023-01-07T13:45:30Z","Product 2","Blue","XL","Adidas","Article8","Ref8","Style7","check3","att4"
"2021-04-17T20:42:59Z","Event ID 8","POS Transaction ID 2","EPC 1","Site 13","READ POINT 1","2023-04-18T18:47:05Z","Product 4","White","XXXL","Lee Cooper","Article5","Ref6","Style6","check3","att3"
"2020-06-11T14:32:07Z","Event ID 9","POS Transaction ID 6","EPC 1","Site 12","READ POINT 3","2023-01-30T14:46:18Z","Product 4","Pink","XL","Bata","Article6","Ref1","Style4","check3","att4"
"2022-08-06T08:57:59Z","Event ID 2","POS Transaction ID 5","EPC 2","Site 13","READ POINT 4","2023-01-23T16:09:44Z","Product 3","Pink","M","Bata","Article6","Ref3","Style3","check3","atts"
"2021-04-08T08:00:08Z","Event ID 9","POS Transaction ID 4","EPC 5","Site 14","READ POINT 2","2023-04-10T06:04:04Z","Product 5","Pink","M","Madame","Article8","Ref3","Style8","check1","att2"
"2022-03-16T07:58:11Z","Event ID 9","POS Transaction ID 2","EPC 3","Site 12","READ POINT 4","2022-08-07T16:14:36Z","Product 1","Yellow","XXXL","Nike","Article8","Ref3","Style1","check3","att3"
"2021-10-08T09:40:53Z","Event ID 1","POS Transaction ID 6","EPC 4","Site 12","READ POINT 2","2023-02-28T08:20:32Z","Product 3","Red","XXXL","Lee Cooper","Article3","Ref7","Style7","check3","atts"
"2020-08-09T09:01:42Z","Event ID 3","POS Transaction ID 2","EPC 2","Site 14","READ POINT 3","2023-06-17T15:28:31Z","Product 1","Green","L","Lee Cooper","Article2","Ref6","Style4","check3","atts"
"2020-11-08T13:59:18Z","Event ID 7","POS Transaction ID 2","EPC 3","Site 11","READ POINT 4","2023-02-18T00:05:18Z","Product 4","Green","XXXL","Lee Cooper","Article1","Ref6","Style5","check2","att3"
"2023-05-20T09:46:54Z","Event ID 4","POS Transaction ID 3","EPC 3","Site 13","READ POINT 5","2022-08-03T17:52:21Z","Product 2","Yellow","S","Lee Cooper","Article3","Ref2","Style3","check1","atts"
"2020-09-24T06:11:06Z","Event ID 5","POS Transaction ID 3","EPC 2","Site 13","READ POINT 5","2023-01-04T15:51:45Z","Product 2","Black","M","Zara","Article3","Ref7","Style1","check3","att3"
"2021-10-16T21:42:28Z","Event ID 6","POS Transaction ID 5","EPC 1","Site 15","READ POINT 3","2023-02-11T10:46:52Z","Product 2","Green","XXXL","Zara","Article6","Ref8","Style4","check2","atts"
"2021-01-21T22:19:02Z","Event ID 1","POS Transaction ID 2","EPC 1","Site 13","READ POINT 1","2023-01-09T16:23:36Z","Product 1","Black","S","Zara","Article3","Ref4","Style7","check3","att4"
"2020-12-17T10:55:07Z","Event ID 6","POS Transaction ID 1","EPC 5","Site 10","READ POINT 5","2022-12-20T14:34:38Z","Product 2","Pink","L","Bata","Article7","Ref5","Style2","check1","att3"
"2023-04-16T15:34:18Z","Event ID 6","POS Transaction ID 3","EPC 4","Site 15","READ POINT 3","2022-12-20T07:52:44Z","Product 3","Yellow","XXL","Adidas","Article7","Ref4","Style8","check3","atts"
"2021-01-20T21:50:48Z","Event ID 6","POS Transaction ID 6","EPC 2","Site 10","READ POINT 4","2022-07-20T09:26:38Z","Product 2","Pink","XXL","Bata","Article6","Ref5","Style5","check2","atts"
"2021-05-09T06:16:43Z","Event ID 3","POS Transaction ID 1","EPC 3","Site 10","READ POINT 1","2023-05-23T13:08:35Z","Product 2","Pink","XS","Lee Cooper","Article2","Ref4","Style6","check3","atts"
"2022-03-01T01:36:38Z","Event ID 1","POS Transaction ID 6","EPC 5","Site 13","READ POINT 5","2022-11-06T09:44:06Z","Product 3","Pink","M","Adidas","Article2","Ref5","Style6","check3","att4"
"2022-04-13T16:59:47Z","Event ID 9","POS Transaction ID 1","EPC 5","Site 14","READ POINT 5","2022-09-04T18:52:59Z","Product 2","Yellow","XXXL","Madame","Article1","Ref4","Style1","check1","att4"
"2022-02-16T08:07:34Z","Event ID 5","POS Transaction ID 3","EPC 3","Site 12","READ POINT 4","2022-06-28T04:49:53Z","Product 3","Pink","XXXL","Puma","Artical4","Ref6","Style8","check1","att2"
"2021-07-05T22:01:10Z","Event ID 6","POS Transaction ID 6","EPC 4","Site 15","READ POINT 1","2022-12-02T04:56:51Z","Product 4","White","XL","Madame","Article6","Ref4","Style6","check1","atts"
"2022-07-16T01:27:39Z","Event ID 5","POS Transaction ID 6","EPC 1","Site 14","READ POINT 2","2023-05-22T05:28:21Z","Product 2","Blue","S","Madame","Article5","Ref4","Style4","check1","att3"
"2021-03-29T10:53:35Z","Event ID 4","POS Transaction ID 6","EPC 2","Site 13","READ POINT 1","2022-12-18T07:21:14Z","Product 3","White","XXS","Madame","Article2","Ref5","Style6","check3","att2"
"2022-04-26T00:55:30Z","Event ID 2","POS Transaction ID 3","EPC 2","Site 13","READ POINT 4","2022-08-20T07:41:27Z","Product 5","Blue","L","Adidas","Article5","Ref6","Style8","check1","att3"
"2022-06-05T12:56:22Z","Event ID 5","POS Transaction ID 4","EPC 2","Site 12","READ POINT 5","2023-01-30T18:52:17Z","Product 2","Yellow","XL","Adidas","Article1","Ref4","Style8","check3","att4"
"2023-02-07T10:09:53Z","Event ID 9","POS Transaction ID 1","EPC 4","Site 12","READ POINT 3","2022-11-05T19:08:52Z","Product 1","White","XXL","Lee Cooper","Article2","Ref2","Style3","check3","att2"
"2022-06-23T10:21:10Z","Event ID 8","POS Transaction ID 6","EPC 5","Site 15","READ POINT 3","2022-12-16T16:03:35Z","Product 3","Black","XL","Adidas","Article7","Ref5","Style5","check1","att2"
"2020-06-21T16:39:58Z","Event ID 3","POS Transaction ID 6","EPC 4","Site 12","READ POINT 2","2022-11-25T05:06:51Z","Product 4","White","L","Lee Cooper","Artical4","Ref4","Style8","check1","att4"
"2021-05-28T03:57:29Z","Event ID 6","POS Transaction ID 6","EPC 3","Site 11","READ POINT 3","2022-11-17T10:26:24Z","Product 1","Orange","XXS","Lee Cooper","Article1","Ref3","Style4","check1","atts"
"2020-06-19T08:42:18Z","Event ID 1","POS Transaction ID 1","EPC 4","Site 10","READ POINT 1","2022-10-04T17:56:21Z","Product 5","Pink","XL","Nike","Article5","Ref6","Style6","check2","att3"
"2021-12-21T06:12:05Z","Event ID 6","POS Transaction ID 5","EPC 1","Site 15","READ POINT 4","2022-06-21T05:02:41Z","Product 2","Pink","XXXL","Nike","Article3","Ref6","Style5","check3","att2"
"2022-07-18T18:08:45Z","Event ID 2","POS Transaction ID 2","EPC 4","Site 13","READ POINT 2","2022-10-13T07:08:56Z","Product 1","Yellow","XS","Lee Cooper","Article5","Ref7","Style4","check1","att4"
"2020-11-06T16:55:30Z","Event ID 6","POS Transaction ID 3","EPC 2","Site 13","READ POINT 3","2023-02-25T04:03:52Z","Product 3","Black","XS","Madame","Article2","Ref2","Style2","check1","att4"
"2021-10-27T08:46:14Z","Event ID 9","POS Transaction ID 5","EPC 4","Site 11","READ POINT 5","2023-02-07T05:42:46Z","Product 5","Orange","M","Adidas","Article7","Ref8","Style5","check1","att3"
"2021-06-23T23:57:28Z","Event ID 7","POS Transaction ID 3","EPC 1","Site 13","READ POINT 3","2023-04-26T23:26:46Z","Product 5","Blue","XL","Bata","Article2","Ref4","Style6","check3","att3"
"2021-10-31T01:31:36Z","Event ID 3","POS Transaction ID 1","EPC 1","Site 14","READ POINT 2","2022-11-29T00:30:07Z","Product 5","Pink","XS","Adidas","Article7","Ref7","Style6","check3","att3"
"2022-06-05T16:55:00Z","Event ID 7","POS Transaction ID 6","EPC 1","Site 12","READ POINT 5","2022-09-20T18:48:00Z","Product 3","Pink","S","Zara","Article1","Ref8","Style1","check1","atts"
"2022-01-05T17:20:30Z","Event ID 2","POS Transaction ID 3","EPC 3","Site 12","READ POINT 2","2022-10-19T07:31:46Z","Product 3","Pink","S","Bata","Artical4","Ref6","Style8","check3","att4"
"2020-07-14T12:02:36Z","Event ID 7","POS Transaction ID 1","EPC 3","Site 15","READ POINT 4","2022-09-17T19:13:21Z","Product 5","Blue","M","Adidas","Artical4","Ref1","Style5","check1","atts"
"2023-01-25T23:03:38Z","Event ID 8","POS Transaction ID 4","EPC 1","Site 10","READ POINT 2","2023-02-04T11:27:33Z","Product 5","White","XL","Nike","Article7","Ref8","Style2","check2","att4"
"2021-06-12T18:14:51Z","Event ID 7","POS Transaction ID 5","EPC 2","Site 15","READ POINT 4","2022-11-27T23:46:26Z","Product 1","White","XXS","Nike","Artical4","Ref7","Style3","check3","att2"
"2022-01-08T10:49:47Z","Event ID 1","POS Transaction ID 6","EPC 5","Site 15","READ POINT 2","2023-02-24T03:52:23Z","Product 4","Red","S","Puma","Article1","Ref3","Style6","check3","att4"
"2021-03-23T14:46:03Z","Event ID 8","POS Transaction ID 4","EPC 4","Site 13","READ POINT 3","2022-10-19T15:03:11Z","Product 4","Orange","XXL","Zara","Article2","Ref5","Style8","check2","att2"
"2021-05-22T11:08:54Z","Event ID 4","POS Transaction ID 1","EPC 2","Site 15","READ POINT 1","2023-02-10T22:55:50Z","Product 5","Blue","L","Bata","Article3","Ref3","Style8","check2","atts"
"2020-10-07T14:25:13Z","Event ID 5","POS Transaction ID 1","EPC 3","Site 14","READ POINT 3","2023-03-17T03:43:24Z","Product 5","Green","M","Nike","Article2","Ref1","Style8","check1","att4"
"2020-10-14T10:50:42Z","Event ID 2","POS Transaction ID 1","EPC 4","Site 15","READ POINT 4","2023-03-19T23:02:50Z","Product 3","Green","XL","Puma","Article1","Ref2","Style6","check2","att3"
"2020-07-28T12:20:10Z","Event ID 4","POS Transaction ID 6","EPC 3","Site 14","READ POINT 5","2023-01-24T10:05:12Z","Product 1","Yellow","XL","Puma","Artical4","Ref2","Style1","check1","att4"
"2021-07-03T03:24:38Z","Event ID 9","POS Transaction ID 2","EPC 5","Site 15","READ POINT 4","2022-06-30T10:50:16Z","Product 1","Black","XXL","Bata","Article5","Ref8","Style6","check2","att2"
"2023-02-21T17:32:23Z","Event ID 7","POS Transaction ID 6","EPC 1","Site 15","READ POINT 3","2023-03-11T20:09:02Z","Product 2","Blue","S","Madame","Article6","Ref7","Style7","check2","att3"
"2021-11-21T18:21:15Z","Event ID 4","POS Transaction ID 4","EPC 4","Site 12","READ POINT 3","2023-05-06T01:38:14Z","Product 4","Orange","S","Madame","Artical4","Ref4","Style6","check3","att4"
"2023-02-18T16:43:43Z","Event ID 2","POS Transaction ID 5","EPC 4","Site 14","READ POINT 1","2023-05-07T00:14:46Z","Product 5","White","S","Lee Cooper","Article2","Ref3","Style8","check2","att2"
"2021-11-02T22:44:13Z","Event ID 3","POS Transaction ID 1","EPC 2","Site 11","READ POINT 1","2023-05-10T04:08:40Z","Product 3","Green","XXL","Bata","Article1","Ref3","Style1","check2","atts"
"2021-09-10T08:42:50Z","Event ID 7","POS Transaction ID 5","EPC 3","Site 12","READ POINT 4","2023-06-06T00:16:26Z","Product 5","Pink","L","Adidas","Article2","Ref1","Style2","check1","att2"
"2021-01-05T02:49:36Z","Event ID 4","POS Transaction ID 3","EPC 2","Site 10","READ POINT 2","2022-10-25T10:37:20Z","Product 4","Black","M","Bata","Article1","Ref7","Style8","check2","att2"
"2022-11-09T19:31:15Z","Event ID 3","POS Transaction ID 3","EPC 4","Site 13","READ POINT 5","2022-06-10T09:56:22Z","Product 5","Orange","XS","Puma","Article7","Ref7","Style6","check2","att4"
"2021-10-21T06:16:08Z","Event ID 7","POS Transaction ID 6","EPC 5","Site 13","READ POINT 1","2023-02-19T00:55:01Z","Product 3","Green","XXXL","Madame","Article7","Ref3","Style5","check3","att4"
"2022-10-30T14:00:53Z","Event ID 9","POS Transaction ID 6","EPC 4","Site 11","READ POINT 3","2022-06-15T21:08:13Z","Product 5","Orange","XXL","Adidas","Article6","Ref7","Style5","check2","att4"
"2021-03-14T22:31:47Z","Event ID 2","POS Transaction ID 5","EPC 3","Site 12","READ POINT 5","2022-08-01T05:07:00Z","Product 3","Pink","M","Nike","Article3","Ref2","Style3","check1","att2"
"2021-01-23T14:23:02Z","Event ID 5","POS Transaction ID 6","EPC 1","Site 11","READ POINT 5","2022-08-03T20:55:34Z","Product 5","Orange","M","Lee Cooper","Article7","Ref7","Style5","check2","att2"
"2022-12-23T10:50:49Z","Event ID 8","POS Transaction ID 3","EPC 3","Site 13","READ POINT 3","2022-06-19T01:46:46Z","Product 1","Green","L","Bata","Artical4","Ref3","Style4","check1","att3"
"2021-07-13T03:33:56Z","Event ID 6","POS Transaction ID 1","EPC 3","Site 11","READ POINT 2","2023-02-27T00:15:05Z","Product 2","White","XL","Zara","Artical4","Ref3","Style1","check2","atts"
"2022-02-07T05:23:49Z","Event ID 9","POS Transaction ID 4","EPC 4","Site 12","READ POINT 4","2022-10-01T01:20:27Z","Product 4","Orange","M","Zara","Artical4","Ref4","Style1","check1","att2"
"2021-09-30T11:32:11Z","Event ID 4","POS Transaction ID 1","EPC 1","Site 15","READ POINT 2","2022-10-26T12:54:57Z","Product 2","Yellow","XL","Puma","Article5","Ref1","Style2","check3","att4"
"2023-01-14T16:19:35Z","Event ID 1","POS Transaction ID 5","EPC 4","Site 15","READ POINT 3","2022-07-04T20:46:15Z","Product 4","White","L","Nike","Article6","Ref2","Style5","check3","att4"
"2021-02-07T11:33:28Z","Event ID 6","POS Transaction ID 5","EPC 4","Site 13","READ POINT 4","2023-05-01T23:39:27Z","Product 4","White","XL","Nike","Article3","Ref1","Style5","check3","atts"
"2021-09-04T10:51:56Z","Event ID 7","POS Transaction ID 6","EPC 1","Site 11","READ POINT 3","2022-06-02T03:11:13Z","Product 2","Yellow","XS","Nike","Article5","Ref1","Style1","check1","att3"
"2022-03-09T07:29:07Z","Event ID 2","POS Transaction ID 5","EPC 3","Site 10","READ POINT 1","2023-04-16T19:32:55Z","Product 2","Red","XXS","Madame","Article3","Ref1","Style4","check1","att4"
"2023-01-17T21:11:18Z","Event ID 3","POS Transaction ID 4","EPC 4","Site 13","READ POINT 3","2022-10-03T07:27:37Z","Product 5","Pink","XL","Bata","Article7","Ref5","Style2","check3","att3"
"2021-06-24T00:33:01Z","Event ID 8","POS Transaction ID 5","EPC 4","Site 15","READ POINT 2","2023-01-09T16:53:47Z","Product 1","Green","L","Puma","Artical4","Ref8","Style1","check3","att3"
"2021-02-06T15:44:40Z","Event ID 5","POS Transaction ID 2","EPC 3","Site 12","READ POINT 5","2023-06-22T12:45:31Z","Product 2","Red","S","Madame","Article8","Ref6","Style4","check3","att2"
"2023-05-04T12:37:08Z","Event ID 2","POS Transaction ID 4","EPC 4","Site 13","READ POINT 4","2022-12-17T07:03:19Z","Product 5","Red","XS","Zara","Article3","Ref6","Style1","check3","atts"
"2022-03-28T10:53:45Z","Event ID 6","POS Transaction ID 1","EPC 2","Site 15","READ POINT 1","2022-06-20T23:27:59Z","Product 4","Yellow","XXL","Puma","Article2","Ref1","Style1","check1","att2"
"2021-08-24T09:12:06Z","Event ID 2","POS Transaction ID 1","EPC 1","Site 12","READ POINT 4","2022-07-08T02:35:32Z","Product 3","White","L","Lee Cooper","Article2","Ref1","Style1","check3","att3"
"2022-04-27T16:31:57Z","Event ID 6","POS Transaction ID 2","EPC 3","Site 11","READ POINT 3","2022-08-05T09:15:09Z","Product 4","Pink","L","Adidas","Article2","Ref6","Style1","check2","att3"
"2023-02-26T12:35:56Z","Event ID 2","POS Transaction ID 1","EPC 2","Site 13","READ POINT 1","2022-07-06T12:46:55Z","Product 5","Blue","S","Adidas","Article8","Ref6","Style6","check2","att4"
